Date;Time of day;Biomass[MWh];Hydropower[MWh];Wind offshore[MWh];Wind onshore[MWh];Photovoltaics[MWh];Other renewable[MWh];Nuclear[MWh];Fossil brown coal[MWh];Fossil hard coal[MWh];Fossil gas[MWh];Hydro pumped storage[MWh];Other conventional[MWh]
Aug 29, 2015;11:30 PM;944.75;352.5;26.5;589.25;0;19;2,600.5;3,982.75;1,970.25;96.5;26.75;953.5
Aug 29, 2015;11:45 PM;943;354;19.75;607.75;0;19;2,600.25;3,963.25;1,884;96.25;7;986.25
Aug 30, 2015;12:00 AM;941.25;354;17.75;450.5;0;19;2,609.75;3,952.25;1,698.25;94.75;2.25;876.75
Aug 30, 2015;12:15 AM;941.25;351.5;18.5;448.25;0;19;2,588.25;3,950;1,535;94.25;1;823
Aug 30, 2015;12:30 AM;937.75;356;16.75;447.5;0;19;2,594;3,958;1,473;93.5;0.75;704.5
Aug 30, 2015;12:45 AM;936.75;352.75;18.25;445.75;0;19;2,592.75;3,965;1,349.5;93;0.25;703.5
Aug 30, 2015;1:00 AM;936.75;356.25;15.5;455;0;19;2,597.5;3,970;1,143;93.5;3.5;763
Aug 30, 2015;1:15 AM;936.5;358.5;16.75;442.5;0;19;2,589.25;3,971;1,127.25;93.25;3;776.25
Aug 30, 2015;1:30 AM;935.75;352;16.25;425;0;19;2,590.75;3,976.25;1,082;93;0;772.25
Aug 30, 2015;1:45 AM;936;350.75;19.75;398.5;0;19;2,589.75;3,983.25;1,031;92.5;0;756.75
Aug 30, 2015;2:00 AM;936.25;357.25;22;376.75;0;19;2,597.75;3,974.25;964;93;0;756.25
Aug 30, 2015;2:15 AM;934;351.25;20.75;377.25;0;19;2,589.5;3,968.25;923;92.75;2;694.25
Aug 30, 2015;2:30 AM;935.75;355;21.75;369.25;0;19;2,591.25;3,972;903.5;92.5;2.5;671.75
Aug 30, 2015;2:45 AM;937.5;349;23.5;352.75;0;19;2,597;3,969;888;92.75;0;654.75
Aug 30, 2015;3:00 AM;937.25;349.25;20;347;0;19;2,597.25;3,964.75;894;92.75;0;684.25
Aug 30, 2015;3:15 AM;936;350.75;18.5;341.75;0;19;2,595;3,961.5;879.25;92.5;0;646
Aug 30, 2015;3:30 AM;940.75;349.25;18.25;341.25;0;19;2,596;3,956;870.5;92.75;0;623.5
Aug 30, 2015;3:45 AM;943;350.75;16.25;345.75;0;19;2,591.5;3,959.25;873.75;92.75;0;622
Aug 30, 2015;4:00 AM;943.25;348;16.5;331.5;0;19;2,593.25;3,947.75;807.5;92.75;0;663
Aug 30, 2015;4:15 AM;941.5;353.5;15.5;312;0;19;2,593.75;3,953.5;771.25;92.5;0;660
Aug 30, 2015;4:30 AM;942;365;13.5;309;0;19;2,595;3,951.25;775.25;92.5;0;668.25
Aug 30, 2015;4:45 AM;942.75;351.5;12;327;0;19;2,594.5;3,948.5;777.75;92.75;0;717
Aug 30, 2015;5:00 AM;942.5;349;9;338.25;0;19;2,590.25;3,945.75;768.5;92.5;0;727
Aug 30, 2015;5:15 AM;943;350.5;9.75;323.25;0;19;2,596.5;3,936;773;93.25;0;765.5
Aug 30, 2015;5:30 AM;943.5;361.25;8.75;307.25;0;19;2,596.25;3,923;780.75;93.5;0;787.25
Aug 30, 2015;5:45 AM;945.5;355.25;8;306.5;0;19;2,600;3,903;766;93.75;0;782
Aug 30, 2015;6:00 AM;945.5;357.75;8;310.5;1;19;2,601;3,892.25;709.5;94;0;809.5
Aug 30, 2015;6:15 AM;946;356.25;5.5;329;6;19;2,603.5;3,875.5;690;93.5;0;838.75
Aug 30, 2015;6:30 AM;950;352.5;4.5;346.25;27.75;19;2,599.75;3,870.5;698.75;93.5;0;796.5
Aug 30, 2015;6:45 AM;949.5;353.25;4.5;343;92.75;19;2,595.5;3,872.5;718.5;93.5;0;804
Aug 30, 2015;7:00 AM;950;356.75;5;354.75;208.5;19;2,606.25;3,853.75;756.75;93.25;0;808.25
Aug 30, 2015;7:15 AM;950.75;358.25;4.75;380;376.25;19;2,611.75;3,826;792;93.25;0;822.75
Aug 30, 2015;7:30 AM;950;359.75;4;379;588.25;19;2,614.25;3,753.5;814;93.25;0;811.75
Aug 30, 2015;7:45 AM;952.5;360;4.75;383.25;831;19;2,611.75;3,594.25;778.25;93.5;32.75;883.25
Aug 30, 2015;8:00 AM;956;357;6.25;395;1,080.5;19;2,608.75;3,557.25;770;93.5;104;868.25
Aug 30, 2015;8:15 AM;956;360.25;8;385.75;1,353.25;19;2,613.25;3,567;771.75;93.5;101.5;878.5
Aug 30, 2015;8:30 AM;956;360.25;8;349.25;1,634.5;19;2,610.25;3,569.75;776.5;94;94.5;892.25
Aug 30, 2015;8:45 AM;954.25;355.25;7.5;321;1,944;19;2,610.25;3,559.75;804.25;94.25;40.5;921.75
Aug 30, 2015;9:00 AM;953.5;360.25;7.25;297.5;2,253.25;19;2,607;3,552.75;810.25;94.25;120.5;849.75
Aug 30, 2015;9:15 AM;953.75;365.25;9.75;247.25;2,553.5;19;2,609;3,544.5;819.25;94;168.5;828.75
Aug 30, 2015;9:30 AM;955.5;357;15;218;2,844.25;19;2,605.75;3,603;796.25;93.75;68.25;835
Aug 30, 2015;9:45 AM;956.5;359.25;18.5;200.75;3,141;19;2,606;3,635.5;786;94;2.5;791.75
Aug 30, 2015;10:00 AM;959.75;360.5;17.75;202.5;3,401.75;19;2,604;3,631;784;94;39.25;797
Aug 30, 2015;10:15 AM;958.75;360.25;13.5;211.25;3,671.75;19;2,597.25;3,630.75;787.25;93.75;22.5;773.25
Aug 30, 2015;10:30 AM;960.25;353.5;13.75;214.5;3,907.5;19;2,592.5;3,625;797.5;93.5;2.75;746.25
Aug 30, 2015;10:45 AM;960.5;360.5;15.25;222.5;4,151;19;2,593.75;3,623.75;780.5;93.75;2.75;726.75
Aug 30, 2015;11:00 AM;959.25;364;16.75;251.75;4,350.25;19;2,587.5;3,622.5;792.5;93.75;2.5;741.25
Aug 30, 2015;11:15 AM;959.5;364.5;19;298.5;4,555.25;19;2,589.75;3,631.75;803.75;93.5;0;747.75
Aug 30, 2015;11:30 AM;960;369.5;18.5;280.5;4,721.5;19;2,585.5;3,630.5;801.25;93.25;0;776.25
Aug 30, 2015;11:45 AM;958;362.5;22.5;269.5;4,899.75;19;2,579.5;3,647.75;799.25;93.25;0;764
Aug 30, 2015;12:00 PM;958;367.75;25.5;272.5;5,053.75;19;2,580.75;3,668;822.25;93;0;760.75
Aug 30, 2015;12:15 PM;958.5;367.5;29.75;272.5;5,173.75;19;2,589.75;3,690;822.5;93.5;0;738.25
Aug 30, 2015;12:30 PM;958.5;366.75;30.75;279.5;5,240;19;2,586.25;3,702.5;807;93;0;647.25
Aug 30, 2015;12:45 PM;958.5;363.25;35.25;291;5,293.25;19;2,564.25;3,723.75;746.75;93;0;623.75
Aug 30, 2015;1:00 PM;958.5;367.25;35.25;290.75;5,372;19;2,577;3,688;745.75;94;0;645
Aug 30, 2015;1:15 PM;956.75;364.75;34;304.25;5,411.5;19;2,578.25;3,648.75;725.25;93.75;0;757.25
Aug 30, 2015;1:30 PM;955.25;363.25;35.5;315.25;5,386.5;19;2,571;3,638;709;93.25;0;751
Aug 30, 2015;1:45 PM;955.25;362.75;38;324.25;5,370.5;19;2,566.75;3,636.5;711.5;93.25;0;727.25
Aug 30, 2015;2:00 PM;955.5;365.5;39.75;322.75;5,312.25;19;2,576.75;3,649.75;683;93;0;664
Aug 30, 2015;2:15 PM;955;364;39.75;317.5;5,263;19;2,570.5;3,651.75;646;92.75;0;664.5
Aug 30, 2015;2:30 PM;952.75;363.5;45.25;337;5,139.25;19;2,574.75;3,673.25;630.75;93.25;0;672
Aug 30, 2015;2:45 PM;951.5;367.25;50.5;341.75;5,020.25;19;2,572.5;3,683;656;93;0;661.25
Aug 30, 2015;3:00 PM;953.5;381;50.75;336.25;4,884.25;19;2,573;3,691.75;652.5;93.5;0;585.75
Aug 30, 2015;3:15 PM;954;385.5;46.25;325.25;4,704.25;19;2,572.75;3,694.25;627;93.25;0;671.5
Aug 30, 2015;3:30 PM;954.25;382.25;45.5;330.25;4,470;19;2,573.5;3,707.25;640.25;93;0;730.5
Aug 30, 2015;3:45 PM;954.25;385.25;47;329;4,265.25;19;2,574.75;3,689.25;661.75;93;0;764
Aug 30, 2015;4:00 PM;954.75;378.25;49.75;342;4,007.5;19;2,570;3,657.25;637.5;93;0;712
Aug 30, 2015;4:15 PM;955.75;374.5;58.5;339.75;3,728.25;19;2,569.25;3,647.25;695.5;93;0;680.75
Aug 30, 2015;4:30 PM;956.75;367.5;68;362;3,457;19;2,567.25;3,681.5;747.5;93.25;0;715
Aug 30, 2015;4:45 PM;956;362.75;70.75;373.25;3,142.25;19;2,567;3,744;843.75;92.75;52;696
Aug 30, 2015;5:00 PM;954;356.5;78.5;379;2,830;19;2,563.75;3,842.75;1,079;93.25;0;677.5
Aug 30, 2015;5:15 PM;954.25;362.75;87.75;396.25;2,469.25;19;2,565;3,881.5;1,234.25;94;2.75;716
Aug 30, 2015;5:30 PM;955.5;374.25;97;395;2,127.25;19;2,568.25;3,884.5;1,363.5;94.25;264.5;740
Aug 30, 2015;5:45 PM;953.75;364;102;388.75;1,784.5;19;2,572.25;3,891;1,479.5;94.25;328.75;795.75
Aug 30, 2015;6:00 PM;961.5;355.25;106.75;377.25;1,451.75;19;2,572.25;3,924.5;1,632;93.5;305.25;834.5
Aug 30, 2015;6:15 PM;963.75;353.25;107.5;385.25;1,136.75;19;2,569.75;3,930.75;1,774.75;93.5;354;884.5
Aug 30, 2015;6:30 PM;964;354.25;112.5;403;855.5;19;2,573.25;3,946.25;1,924.25;93.75;405.5;952.75
Aug 30, 2015;6:45 PM;962;359;111.75;413;603;19;2,575.5;3,965.25;2,070.75;94;444.25;1,012.75
Aug 30, 2015;7:00 PM;961.5;357;115;433.75;402.5;19;2,567.5;3,965.25;2,173;94.5;316.75;1,026.75
Aug 30, 2015;7:15 PM;962.75;354.75;115.5;439.25;248.5;19;2,569.25;3,988;2,235.5;94.5;431;1,046
Aug 30, 2015;7:30 PM;962.75;354.75;122;458.5;124.5;19;2,569.75;4,000.75;2,261.75;94.75;502.5;1,039.75
Aug 30, 2015;7:45 PM;961.5;353.5;125.25;489;49;19;2,572.5;3,990.25;2,314;95.25;425.25;1,083.5
Aug 30, 2015;8:00 PM;960.5;353.5;125.75;515.25;17.25;19;2,568.75;3,998;2,365.5;95;399.25;1,106.75
Aug 30, 2015;8:15 PM;960.75;355;118.75;553.25;7.25;19;2,574.25;4,018.25;2,393.5;95.25;483.25;1,114.25
Aug 30, 2015;8:30 PM;960.5;359.5;120.75;608.75;0;19;2,576.5;4,022.5;2,394.75;94.5;609.75;1,094
Aug 30, 2015;8:45 PM;960;355.75;120;649.25;0;19;2,575.5;4,016.25;2,398.5;93.75;587.25;1,092.75
Aug 30, 2015;9:00 PM;954.75;357.5;131.25;687.75;0;19;2,577.75;4,030;2,397;93.5;549.5;1,128.5
Aug 30, 2015;9:15 PM;954.25;345.5;146.5;711;0;19;2,572.5;4,040.5;2,390.25;92.75;432;1,109.75
Aug 30, 2015;9:30 PM;953.5;346.25;148.5;734;0;19;2,572;4,040.75;2,381;93.5;247.25;1,080.75
Aug 30, 2015;9:45 PM;952.75;349.5;133.75;736.5;0;19;2,572.75;4,030.75;2,378;93.75;174.75;1,076.5
Aug 30, 2015;10:00 PM;953;366.75;125.5;743.5;0;19;2,579;4,038.25;2,358.75;93.75;480;1,109.5
Aug 30, 2015;10:15 PM;951.25;338.25;131.75;764.75;0;19;2,570.75;4,045;2,371;93.5;338.75;1,088
Aug 30, 2015;10:30 PM;949.75;337.75;146.5;744.75;0;19;2,576.25;4,042;2,368;92.25;141;1,061.25
Aug 30, 2015;10:45 PM;949.25;335;143.75;740.75;0;19;2,575.25;4,032.5;2,322;89.25;51.25;1,043
Aug 30, 2015;11:00 PM;949.5;341;147.5;733.75;0;19;2,582.25;4,044.25;2,271;89.25;178.25;1,020.75
Aug 30, 2015;11:15 PM;945.5;337.25;156;748.25;0;19;2,575.25;4,046;2,232.25;90.75;74.75;980.5
Aug 30, 2015;11:30 PM;945;340;141.75;717;0;19;2,578;4,056.75;2,210;93.25;51;959.75
Aug 30, 2015;11:45 PM;944;334.75;155.5;706;0;19;2,568.25;4,050;2,195.25;92.75;1.25;977.75
Aug 31, 2015;12:00 AM;945.75;340;168.25;773.5;0;19;2,580;4,059.25;2,209.75;93.5;0;920.75
Aug 31, 2015;12:15 AM;945;333.5;178.5;765.5;0;19;2,576;4,052.5;2,223.75;93.25;0;880.75
Aug 31, 2015;12:30 AM;937;337.5;180.75;747.25;0;19;2,572.25;4,051;2,220.5;93.25;0;850.75
Aug 31, 2015;12:45 AM;936;339;178.75;734;0;19;2,575.5;4,061;2,217.25;93;0;827
Aug 31, 2015;1:00 AM;936.25;344.5;173;730.75;0;19;2,581.25;4,067.25;2,174;93.5;1.25;858.25
Aug 31, 2015;1:15 AM;935;332.75;170.25;731;0;19;2,574.5;4,061;2,127.75;93.5;0;809.25
Aug 31, 2015;1:30 AM;934.75;341.75;181.75;709.25;0;19;2,578.5;4,046.75;2,133.75;93.5;0;826.75
Aug 31, 2015;1:45 AM;935.75;333.25;163;680.25;0;19;2,578.25;4,055.5;2,139.5;93.25;0;783.5
Aug 31, 2015;2:00 AM;935.5;343.25;167.5;658.5;0;19;2,587;4,076.75;2,105.75;93.25;0;749.25
Aug 31, 2015;2:15 AM;936.25;331.5;158.5;658;0;19;2,583;4,071.75;2,106;93.5;0;762
Aug 31, 2015;2:30 AM;934;337.75;147.5;657.75;0;19;2,584.25;4,079;2,114.25;93.5;0;741.5
Aug 31, 2015;2:45 AM;934.25;336;146;658;0;19;2,582.75;4,079.75;2,079.75;94.75;0;662.5
Aug 31, 2015;3:00 AM;934.25;342.5;134.25;624.75;0;19;2,587.5;4,085.25;2,039;94.25;0;706.75
Aug 31, 2015;3:15 AM;934.5;336.25;133.25;581.5;0;19;2,585.5;4,080.5;2,114.5;94.5;0;719.5
Aug 31, 2015;3:30 AM;939.5;335.25;129.75;548.25;0;19;2,586.75;4,081.5;2,188.5;94.5;0;733.5
Aug 31, 2015;3:45 AM;942.75;340;118.25;557.25;0;19;2,586.5;4,085.5;2,246;94.25;0;773.75
Aug 31, 2015;4:00 AM;946.5;351.75;105.75;572.25;0;19;2,590.75;4,082;2,338.75;94.75;0;740
Aug 31, 2015;4:15 AM;946.5;353.75;120.5;577.5;0;19;2,590.5;4,079;2,424;94.75;0;754.25
Aug 31, 2015;4:30 AM;946.5;349;144.75;551.75;0;19;2,591;4,096.25;2,541;94.25;0;645.5
Aug 31, 2015;4:45 AM;947.5;340.25;187;556.5;0;19;2,591;4,087.5;2,694.25;93.75;0;647.5
Aug 31, 2015;5:00 AM;945.75;341.75;190.5;582.75;0;19;2,587;4,080.25;2,881.75;93.75;0;666.5
Aug 31, 2015;5:15 AM;945.5;335;214.75;634.75;0;19;2,587;4,086.25;3,008.5;94.25;0;742.25
Aug 31, 2015;5:30 AM;947.75;335.5;206.75;697.5;0;19;2,587.5;4,080;3,122.75;94.25;0;764.75
Aug 31, 2015;5:45 AM;944;344.25;157.5;720;0;19;2,591.75;4,085.75;3,284.5;94.25;54;919.25
Aug 31, 2015;6:00 AM;943.25;340.25;136.75;674.25;0.75;19;2,593;4,091.25;3,435.5;94.75;43.75;1,035.25
Aug 31, 2015;6:15 AM;944.25;332.75;146;637.75;5.5;19;2,597.75;4,101;3,590.5;95.25;284.75;1,006.5
Aug 31, 2015;6:30 AM;942.5;333.75;144.25;660.25;26;19;2,605.75;4,095.5;3,731.5;95.5;363;1,099
Aug 31, 2015;6:45 AM;945.25;335.75;167.25;646.75;92;19;2,614.25;4,091.25;3,836.25;100;390.25;1,107.5
Aug 31, 2015;7:00 AM;951.5;338.75;152.5;625.75;203;19;2,615.25;4,090.75;3,889.75;101;384.5;1,119.75
Aug 31, 2015;7:15 AM;953.75;362;131;561.75;365.75;19;2,617;4,098.5;3,857.25;101.5;620.5;1,165
Aug 31, 2015;7:30 AM;954;390;132.75;506;572.5;19;2,616;4,099.75;3,808.25;101.5;664.5;1,189.75
Aug 31, 2015;7:45 AM;955;382.25;135.25;487.75;794.5;19;2,615.5;4,106;3,856.25;103.75;672;1,273.5
Aug 31, 2015;8:00 AM;954.75;396.25;168.75;476;1,062.5;19;2,613.25;4,086.5;3,874.5;118.75;982.75;1,405.25
Aug 31, 2015;8:15 AM;952.75;392.5;164.5;473.5;1,321.5;19;2,616.75;4,091;3,871.25;201.25;947;1,433
Aug 31, 2015;8:30 AM;953.5;371.5;168;469.75;1,630;19;2,615.25;4,093.75;3,872.75;213.75;802;1,448
Aug 31, 2015;8:45 AM;951;380;188.25;434.75;1,986.25;19;2,615.5;4,097.25;3,834;214.25;801.25;1,457.75
Aug 31, 2015;9:00 AM;964.25;343;196.5;413.75;2,347.75;19;2,608.5;4,085.25;3,872;213.75;630.25;1,495.75
Aug 31, 2015;9:15 AM;953.5;368.5;196;425.75;2,680.5;19;2,604;4,084.5;3,869.5;211.75;453.25;1,431.75
Aug 31, 2015;9:30 AM;946;362.5;180.75;405.5;3,004.75;19;2,603.25;4,089.75;3,875.75;160.75;399.25;1,422.75
Aug 31, 2015;9:45 AM;948.25;370.75;176.5;372.75;3,354.25;19;2,608.75;4,046.75;3,880;132;333.5;1,293.5
Aug 31, 2015;10:00 AM;956;352.75;159.75;344;3,657;19;2,607.75;3,913.25;3,893.75;128.75;431;1,344.5
Aug 31, 2015;10:15 AM;948.5;363.25;126.25;339.75;3,946.75;19;2,604.75;3,870.75;3,849.25;130;405;1,309.75
Aug 31, 2015;10:30 AM;948.25;362.75;123.25;310;4,179.75;19;2,605;3,825.5;3,807.5;132;359.75;1,284.75
Aug 31, 2015;10:45 AM;947;366;131;301.75;4,413.25;19;2,601.75;3,799.5;3,814.25;132.25;311.25;1,206.25
Aug 31, 2015;11:00 AM;946;405.25;140.75;308.5;4,627.5;19;2,601;3,747;3,817.75;131.5;562.75;1,231.5
Aug 31, 2015;11:15 AM;945;394.75;147.25;318.25;4,807.75;19;2,600;3,716.75;3,845.5;131.25;593;1,153.75
Aug 31, 2015;11:30 AM;943.75;406.25;119.5;336.5;4,985.75;19;2,594.25;3,692.5;3,822.25;131.25;527.25;1,189.25
Aug 31, 2015;11:45 AM;944.75;391.5;106.25;372.25;5,135;19;2,596.25;3,701.75;3,797;131.25;415.25;1,172.5
Aug 31, 2015;12:00 PM;944.25;372.5;138;407.25;5,253.5;19;2,595;3,643.75;3,740;132.75;334.25;1,177.5
Aug 31, 2015;12:15 PM;938.75;375.25;152;453.25;5,357.5;19;2,595.75;3,633.25;3,678.75;130.25;207.75;1,204.25
Aug 31, 2015;12:30 PM;939;160.5;117.75;507.5;5,451.5;19;1,596;3,535.5;2,548;130.75;124.25;1,171.25
Aug 31, 2015;12:45 PM;945.75;347.5;83.5;550.5;5,519.25;19;2,591.75;3,575.25;3,456.5;135.25;76.5;1,151
Aug 31, 2015;1:00 PM;942.75;354.25;159.75;597.25;5,537.25;19;2,592.75;3,628.5;3,751.5;137.25;58;1,109.5
Aug 31, 2015;1:15 PM;939.75;353.5;154.25;642.75;5,556.25;19;2,591.25;3,630.5;3,721.5;136.75;29;1,083
Aug 31, 2015;1:30 PM;938.5;355.75;165.25;672;5,542.25;19;2,591.25;3,622;3,711.5;137.5;2.5;1,058
Aug 31, 2015;1:45 PM;936.25;353.5;180;708.25;5,476.25;19;2,590;3,626;3,722;138.25;2.75;1,036
Aug 31, 2015;2:00 PM;938.5;363.75;198.25;745.25;5,382.75;19;2,591.75;3,697.5;3,662;139.75;60;992.5
Aug 31, 2015;2:15 PM;933.75;359.75;220.25;770.25;5,322.5;19;2,589;3,713.75;3,651.5;146.25;48.25;1,055
Aug 31, 2015;2:30 PM;928.5;355.25;255.25;842;5,201;19;2,585.5;3,707;3,644.5;148;35;1,051.25
Aug 31, 2015;2:45 PM;924.75;352.25;261.25;859.25;5,080.75;19;2,585.5;3,697;3,656.75;140.5;97.25;1,031
Aug 31, 2015;3:00 PM;920.25;356.25;272.5;914.25;4,894.75;19;2,585;3,644.5;3,673.75;137.75;68;1,063
Aug 31, 2015;3:15 PM;920;358.5;257.5;970.25;4,742;19;2,584.75;3,627.75;3,684.5;130;56.25;1,027.5
Aug 31, 2015;3:30 PM;921;367.25;208.25;1,040.5;4,512;19;2,585.25;3,668.5;3,711.75;130.75;130.25;1,012
Aug 31, 2015;3:45 PM;920;359;195;1,069.25;4,296;19;2,583.5;3,710.75;3,731.25;130;114;993
Aug 31, 2015;4:00 PM;930.5;359;223.75;1,097;4,051.5;19;2,584.25;3,766.25;3,711.5;133.75;80.25;962.25
